Frequency (Hz)	Level (dB)
5813.964844	-74.880547
5835.498047	-74.375168
5857.031250	-71.885605
5878.564453	-71.932770
5900.097656	-72.208633
5921.630859	-72.908554
5943.164062	-73.296249
5964.697266	-73.003563
5986.230469	-71.547028
6007.763672	-69.937958
6029.296875	-68.944038
6050.830078	-70.748474
6072.363281	-72.209038
6093.896484	-71.629982
6115.429688	-73.971321
6136.962891	-74.297501
6158.496094	-73.926727
6180.029297	-71.809425
6201.562500	-71.489510
6223.095703	-73.027542
6244.628906	-73.564651
6266.162109	-75.553238
6287.695312	-76.564743
6309.228516	-75.833328
6330.761719	-72.206245
6352.294922	-69.685699
6373.828125	-72.617172
6395.361328	-76.126892
6416.894531	-75.598083
6438.427734	-77.936707
6459.960938	-82.615448
6481.494141	-85.365059
6503.027344	-86.189705
6524.560547	-84.005745
6546.093750	-85.734024
6567.626953	-86.103149
6589.160156	-85.857910
6610.693359	-88.158867
6632.226562	-83.534584
6653.759766	-80.649055
6675.292969	-76.150604
6696.826172	-73.970566
6718.359375	-74.949104
6739.892578	-74.547104
6761.425781	-74.405251
6782.958984	-78.080490
6804.492188	-83.519005
6826.025391	-83.301270
6847.558594	-80.876480
6869.091797	-81.407227
6890.625000	-82.254715
6912.158203	-84.117638
6933.691406	-84.470840
6955.224609	-84.216713
6976.757812	-83.818253
6998.291016	-81.729568
7019.824219	-81.123802
7041.357422	-79.818153
7062.890625	-80.199272
7084.423828	-78.222633
7105.957031	-75.068733
7127.490234	-77.074783
7149.023438	-81.657845
7170.556641	-81.976395
7192.089844	-83.627327
7213.623047	-82.343620
7235.156250	-84.020210
7256.689453	-84.257614
7278.222656	-82.166855
7299.755859	-81.881989
7321.289062	-80.772980
7342.822266	-77.853401
7364.355469	-77.504143
7385.888672	-77.790611
7407.421875	-78.267754
7428.955078	-76.489525
7450.488281	-77.279945
7472.021484	-79.452240
7493.554688	-82.215874
7515.087891	-82.634270
7536.621094	-81.530106
7558.154297	-82.316208
7579.687500	-83.286766
7601.220703	-81.150375
7622.753906	-80.761070
7644.287109	-79.206818
7665.820312	-78.344513
7687.353516	-77.602043
7708.886719	-77.743698
7730.419922	-78.402931
7751.953125	-80.675186
7773.486328	-82.090103
7795.019531	-85.213829
7816.552734	-87.263603
7838.085938	-88.781403
7859.619141	-90.073608
7881.152344	-88.670975
7902.685547	-89.058266
7924.218750	-89.330467
7945.751953	-86.434471
7967.285156	-85.212631
7988.818359	-82.318336
8010.351562	-80.686089
8031.884766	-78.951889
8053.417969	-79.909653
8074.951172	-79.973427
8096.484375	-77.883324
8118.017578	-77.132805
8139.550781	-79.651123
8161.083984	-83.497261
8182.617188	-83.539581
8204.150391	-81.894379
8225.683594	-80.164909
8247.216797	-79.837601
8268.750000	-76.346840
8290.283203	-73.732239
8311.816406	-71.081314
8333.349609	-70.593140
8354.882812	-69.633018
8376.416016	-70.468201
8397.949219	-70.727921
8419.482422	-70.443794
8441.015625	-66.476448
8462.548828	-66.069870
8484.082031	-70.746857
8505.615234	-75.270035
8527.148438	-75.149139
8548.681641	-73.192863
8570.214844	-72.746117
8591.748047	-70.003258
8613.281250	-67.179398
8634.814453	-63.280502
8656.347656	-62.062733
8677.880859	-63.206524
8699.414062	-63.666664
8720.947266	-64.828453
8742.480469	-64.932098
8764.013672	-64.618958
8785.546875	-63.234192
8807.080078	-65.414688
8828.613281	-72.489487
8850.146484	-75.899185
8871.679688	-76.915726
8893.212891	-77.465111
8914.746094	-74.558411
8936.279297	-70.577446
8957.812500	-68.170525
8979.345703	-66.574638
9000.878906	-67.413170
9022.412109	-67.400253
9043.945312	-67.732841
9065.478516	-67.151764
9087.011719	-67.072548
9108.544922	-65.419281
9130.078125	-63.482712
9151.611328	-66.930618
9173.144531	-74.199989
9194.677734	-76.782333
9216.210938	-75.988808
9237.744141	-75.200851
9259.277344	-72.160240
9280.810547	-71.317955
9302.343750	-69.356537
9323.876953	-69.471069
9345.410156	-71.297272
9366.943359	-72.519592
9388.476562	-74.434097
9410.009766	-76.070564
9431.542969	-76.100105
9453.076172	-75.951363
9474.609375	-74.547943
9496.142578	-77.859077
9517.675781	-82.534027
9539.208984	-81.659012
9560.742188	-81.236160
9582.275391	-79.347031
9603.808594	-75.665131
9625.341797	-73.229988
9646.875000	-72.505211
9668.408203	-73.257233
9689.941406	-69.953636
9711.474609	-73.922569
9733.007812	-75.384888
9754.541016	-75.294815
9776.074219	-75.899345
9797.607422	-75.173035
9819.140625	-75.144020
9840.673828	-78.651718
9862.207031	-80.678314
9883.740234	-81.765404
9905.273438	-81.623177
9926.806641	-80.381653
9948.339844	-78.210358
9969.873047	-76.019920
9991.406250	-77.363365
10012.939453	-76.600426
10034.472656	-76.134178
10056.005859	-78.442284
10077.539062	-77.580231
10099.072266	-75.344612
10120.605469	-73.415680
10142.138672	-73.835175
10163.671875	-76.406525
10185.205078	-78.966652
10206.738281	-77.599472
10228.271484	-77.179733
10249.804688	-77.310829
10271.337891	-77.761444
10292.871094	-77.722153
10314.404297	-75.044662
10335.937500	-76.066833
10357.470703	-76.103867
10379.003906	-76.563377
10400.537109	-77.556877
10422.070312	-76.584106
10443.603516	-76.113564
10465.136719	-75.925758
10486.669922	-75.290245
10508.203125	-77.724014
10529.736328	-79.205605
10551.269531	-78.063850
10572.802734	-77.696350
10594.335938	-78.161346
10615.869141	-78.914398
10637.402344	-77.573753
10658.935547	-78.051094
10680.468750	-79.361122
10702.001953	-80.781830
10723.535156	-83.031128
10745.068359	-82.668839
10766.601562	-82.197220
10788.134766	-82.943863
10809.667969	-83.716721
10831.201172	-83.902237
10852.734375	-84.755234
10874.267578	-86.003342
10895.800781	-85.737244
10917.333984	-85.015732
10938.867188	-84.824791
10960.400391	-82.804062
10981.933594	-83.034004
11003.466797	-82.677513
11025.000000	-82.432617
11046.533203	-84.164177
11068.066406	-83.359695
11089.599609	-83.477440
11111.132812	-84.872421
11132.666016	-84.602951
11154.199219	-84.789780
11175.732422	-83.960274
11197.265625	-85.023102
11218.798828	-83.123726
11240.332031	-82.081093
11261.865234	-79.914406
11283.398438	-77.085815
11304.931641	-75.170113
11326.464844	-75.536865
11347.998047	-73.617165
11369.531250	-71.491631
11391.064453	-72.917633
11412.597656	-75.075150
11434.130859	-76.281212
11455.664062	-77.348206
11477.197266	-77.592896
11498.730469	-77.193367
11520.263672	-78.270554
11541.796875	-80.741798
11563.330078	-79.681725
11584.863281	-79.173927
11606.396484	-77.909866
11627.929688	-76.646103
11649.462891	-77.868134
11670.996094	-78.276917
11692.529297	-75.631866
11714.062500	-76.246414
11735.595703	-76.793556
11757.128906	-78.157639
11778.662109	-77.681458
11800.195312	-77.514603
11821.728516	-77.427322
11843.261719	-77.905144
11864.794922	-79.973259
11886.328125	-81.529800
11907.861328	-80.174881
11929.394531	-82.558495
11950.927734	-81.866028
11972.460938	-80.472923
11993.994141	-82.423691
12015.527344	-82.721771
12037.060547	-82.424026
12058.593750	-82.947670
12080.126953	-84.256042
12101.660156	-84.604782
12123.193359	-86.260750
12144.726562	-85.246956
12166.259766	-85.110428
12187.792969	-86.168579
12209.326172	-87.731720
12230.859375	-90.357307
12252.392578	-91.217445
12273.925781	-89.688110
12295.458984	-88.735313
12316.992188	-88.429672
12338.525391	-89.182785
12360.058594	-89.853447
12381.591797	-90.178604
12403.125000	-90.775948
12424.658203	-91.678543
12446.191406	-92.383980
12467.724609	-92.856918
12489.257812	-94.139648
12510.791016	-94.441902
12532.324219	-94.824661
12553.857422	-95.918526
12575.390625	-97.106171
12596.923828	-98.344673
12618.457031	-96.833717
12639.990234	-96.778923
12661.523438	-97.344040
12683.056641	-97.978714
12704.589844	-99.089050
12726.123047	-99.098381
12747.656250	-98.519173
12769.189453	-98.314430
12790.722656	-98.016304
12812.255859	-97.870605
12833.789062	-96.782227
12855.322266	-97.944832
12876.855469	-98.968864
12898.388672	-100.911949
12919.921875	-101.871933
12941.455078	-100.458618
12962.988281	-100.193985
12984.521484	-99.130775
13006.054688	-98.731491
13027.587891	-99.825043
13049.121094	-99.162292
13070.654297	-97.957504
13092.187500	-96.647614
13113.720703	-97.157692
13135.253906	-97.548088
13156.787109	-97.281944
13178.320312	-96.924545
13199.853516	-96.563644
13221.386719	-97.197197
13242.919922	-97.658745
13264.453125	-97.041504
13285.986328	-95.971649
13307.519531	-94.334206
13329.052734	-94.756065
13350.585938	-95.195076
13372.119141	-96.025337
13393.652344	-96.960762
13415.185547	-94.912949
13436.718750	-96.856583
13458.251953	-98.215500
13479.785156	-96.500175
13501.318359	-96.140778
13522.851562	-95.959785
13544.384766	-96.042259
13565.917969	-97.405983
13587.451172	-98.929382
13608.984375	-99.152405
13630.517578	-97.677658
13652.050781	-96.683235
13673.583984	-96.079849
13695.117188	-95.921852
13716.650391	-95.219772
13738.183594	-94.197502
13759.716797	-93.591255
13781.250000	-92.758301
13802.783203	-93.193100
13824.316406	-92.258514
13845.849609	-91.963631
13867.382812	-91.983925
13888.916016	-91.112305
13910.449219	-90.986008
13931.982422	-92.576485
13953.515625	-91.776550
13975.048828	-90.741310
13996.582031	-90.825836
14018.115234	-91.558891
14039.648438	-91.215248
14061.181641	-91.370659
14082.714844	-90.641022
14104.248047	-89.808807
14125.781250	-90.521759
14147.314453	-90.976486
14168.847656	-89.853752
14190.380859	-88.718437
14211.914062	-88.868141
14233.447266	-88.819191
14254.980469	-90.668442
14276.513672	-91.268242
14298.046875	-89.881340
14319.580078	-91.325279
14341.113281	-91.775955
14362.646484	-92.426727
14384.179688	-93.288521
14405.712891	-94.305405
14427.246094	-94.009918
14448.779297	-93.977615
14470.312500	-95.305115
14491.845703	-95.137627
14513.378906	-94.891388
14534.912109	-96.041046
14556.445312	-97.288208
14577.978516	-97.003525
14599.511719	-97.945839
14621.044922	-100.470520
14642.578125	-100.773064
14664.111328	-101.400635
14685.644531	-101.030518
14707.177734	-100.052887
14728.710938	-98.263199
14750.244141	-97.905479
14771.777344	-97.490334
14793.310547	-97.758606
14814.843750	-97.030518
14836.376953	-96.168045
14857.910156	-95.004250
14879.443359	-94.625687
14900.976562	-94.352554
14922.509766	-93.640518
14944.042969	-95.448311
14965.576172	-96.132240
14987.109375	-96.332230
15008.642578	-96.004814
15030.175781	-96.413116
15051.708984	-96.294594
15073.242188	-96.691139
15094.775391	-98.016479
15116.308594	-97.861153
15137.841797	-98.075920
15159.375000	-97.103302
15180.908203	-96.861816
15202.441406	-97.654930
15223.974609	-97.364006
15245.507812	-94.767372
15267.041016	-95.051178
15288.574219	-95.043663
15310.107422	-95.348579
15331.640625	-95.122368
15353.173828	-95.096725
15374.707031	-95.939400
15396.240234	-96.074646
15417.773438	-95.762062
15439.306641	-96.093788
15460.839844	-97.131332
15482.373047	-100.796204
15503.906250	-100.891792
15525.439453	-98.819931
15546.972656	-97.517525
15568.505859	-98.164749
15590.039062	-98.003769
15611.572266	-96.671349
15633.105469	-95.902153
15654.638672	-95.041527
15676.171875	-94.421570
15697.705078	-94.458427
15719.238281	-94.059204
15740.771484	-94.263550
15762.304688	-95.134682
15783.837891	-94.906639
15805.371094	-94.423965
15826.904297	-94.397789
15848.437500	-94.349899
15869.970703	-94.328827
15891.503906	-96.132225
15913.037109	-95.109695
15934.570312	-96.025879
15956.103516	-95.477219
15977.636719	-95.658958
15999.169922	-95.376709
16020.703125	-95.351562
16042.236328	-96.994797
16063.769531	-97.665665
16085.302734	-97.810410
16106.835938	-98.327934
16128.369141	-98.930542
16149.902344	-100.542374
16171.435547	-100.594658
16192.968750	-100.153770
16214.501953	-99.887360
16236.035156	-99.260239
16257.568359	-99.657387
16279.101562	-100.288696
16300.634766	-100.272583
16322.167969	-99.612595
16343.701172	-99.385361
16365.234375	-100.097977
16386.767578	-99.627602
16408.300781	-99.593788
16429.833984	-99.530266
16451.367188	-99.834244
16472.900391	-99.619102
16494.433594	-99.298416
16515.966797	-98.623383
16537.500000	-98.168816
16559.033203	-96.535927
16580.566406	-95.559723
16602.099609	-96.086876
16623.632812	-95.228882
16645.166016	-95.810043
16666.699219	-95.303146
16688.232422	-93.760101
16709.765625	-94.237900
16731.298828	-95.415627
16752.832031	-94.239861
16774.365234	-95.071663
16795.898438	-96.578667
16817.431641	-96.626358
16838.964844	-95.898888
16860.498047	-95.019913
16882.031250	-95.153870
16903.564453	-94.520935
16925.097656	-94.682487
16946.630859	-94.212471
16968.164062	-93.415924
16989.697266	-93.135605
17011.230469	-92.585434
17032.763672	-92.622078
17054.296875	-93.492355
17075.830078	-92.860435
17097.363281	-92.330055
17118.896484	-93.591171
17140.429688	-94.447372
17161.962891	-95.327530
17183.496094	-94.134964
17205.029297	-93.808449
17226.562500	-93.459595
17248.095703	-92.540581
17269.628906	-92.417740
17291.162109	-92.829544
17312.695312	-93.602371
17334.228516	-93.637993
17355.761719	-93.291832
17377.294922	-94.778908
17398.828125	-94.791580
17420.361328	-94.058853
17441.894531	-94.822502
17463.427734	-97.143196
17484.960938	-97.989777
17506.494141	-98.399033
17528.027344	-97.015404
17549.560547	-96.245003
17571.093750	-96.467316
17592.626953	-95.861954
17614.160156	-94.776932
17635.693359	-95.923264
17657.226562	-96.257675
17678.759766	-95.421677
17700.292969	-94.979462
17721.826172	-96.166992
17743.359375	-95.641449
17764.892578	-95.664398
17786.425781	-96.622749
17807.958984	-97.366234
17829.492188	-97.994049
17851.025391	-98.492004
17872.558594	-97.920074
17894.091797	-96.457672
17915.625000	-94.744553
17937.158203	-94.956688
17958.691406	-95.318497
17980.224609	-96.331291
18001.757812	-97.588875
18023.291016	-97.165100
18044.824219	-97.067482
18066.357422	-96.042137
18087.890625	-94.814011
18109.423828	-95.309479
18130.957031	-96.151245
18152.490234	-97.855659
18174.023438	-96.993294
18195.556641	-96.405060
18217.089844	-96.556839
18238.623047	-98.146286
18260.156250	-96.771980
18281.689453	-96.449806
18303.222656	-96.475174
18324.755859	-97.766647
18346.289062	-100.358185
18367.822266	-99.060127
18389.355469	-97.496910
18410.888672	-96.298927
18432.421875	-95.772659
18453.955078	-95.755402
18475.488281	-97.406715
18497.021484	-98.350342
18518.554688	-97.519539
18540.087891	-96.785904
18561.621094	-96.927498
18583.154297	-96.196793
18604.687500	-95.084473
18626.220703	-94.282532
18647.753906	-95.238777
18669.287109	-95.934441
18690.820312	-96.632881
18712.353516	-93.872513
18733.886719	-93.724396
18755.419922	-93.999916
18776.953125	-94.081543
18798.486328	-93.826851
18820.019531	-95.820793
18841.552734	-96.286102
18863.085938	-95.476898
18884.619141	-95.627808
18906.152344	-95.513992
18927.685547	-95.383583
18949.218750	-93.704498
18970.751953	-94.483719
18992.285156	-95.329559
19013.818359	-94.837479
19035.351562	-94.473961
19056.884766	-93.747391
19078.417969	-94.589714
19099.951172	-95.232864
19121.484375	-94.225746
19143.017578	-94.544853
19164.550781	-94.754211
19186.083984	-93.889488
19207.617188	-93.075264
19229.150391	-91.489555
19250.683594	-91.186844
19272.216797	-93.336960
19293.750000	-93.774384
19315.283203	-93.573029
19336.816406	-95.029915
19358.349609	-95.663269
19379.882812	-95.959251
19401.416016	-97.227180
19422.949219	-97.285263
19444.482422	-98.175194
19466.015625	-99.382950
19487.548828	-99.277023
19509.082031	-98.970222
19530.615234	-98.474701
19552.148438	-98.122643
19573.681641	-97.642281
19595.214844	-98.109253
19616.748047	-97.154846
19638.281250	-98.627922
19659.814453	-99.707359
19681.347656	-99.907677
19702.880859	-100.384537
19724.414062	-101.001564
19745.947266	-102.127220
19767.480469	-102.435600
19789.013672	-102.297249
19810.546875	-102.422691
19832.080078	-100.850792
19853.613281	-99.515312
19875.146484	-101.305168
19896.679688	-101.231247
19918.212891	-97.464577
19939.746094	-96.760262
19961.279297	-98.372925
19982.812500	-98.397873
20004.345703	-96.508987
20025.878906	-99.627823
20047.412109	-95.781273
20068.945312	-93.473297
20090.478516	-94.853355
20112.011719	-95.104431
20133.544922	-96.080544
20155.078125	-96.113541
20176.611328	-95.525673
20198.144531	-95.611801
20219.677734	-97.939697
20241.210938	-97.002586
20262.744141	-95.119385
20284.277344	-95.238922
20305.810547	-95.637177
20327.343750	-96.497597
20348.876953	-97.302422
20370.410156	-95.659317
20391.943359	-95.025085
20413.476562	-95.233986
20435.009766	-95.811241
20456.542969	-95.760841
20478.076172	-96.690422
20499.609375	-93.403732
20521.142578	-92.098991
20542.675781	-93.286880
20564.208984	-94.988762
20585.742188	-94.309303
20607.275391	-93.800018
20628.808594	-94.525833
20650.341797	-95.109688
20671.875000	-97.454727
20693.408203	-96.461868
20714.941406	-96.493553
20736.474609	-96.731834
20758.007812	-97.836456
20779.541016	-99.243660
20801.074219	-100.116867
20822.607422	-100.555550
20844.140625	-98.901489
20865.673828	-98.908508
20887.207031	-100.073906
20908.740234	-101.195160
20930.273438	-100.824196
20951.806641	-99.508781
20973.339844	-102.132950
20994.873047	-104.240486
21016.406250	-103.224976
21037.939453	-102.596458
21059.472656	-102.898399
21081.005859	-102.898682
21102.539062	-103.934425
21124.072266	-105.076889
21145.605469	-105.345268
21167.138672	-102.706505
21188.671875	-103.443275
21210.205078	-105.624001
21231.738281	-109.030861
21253.271484	-109.020416
21274.804688	-107.574532
21296.337891	-108.323326
21317.871094	-110.571663
21339.404297	-108.716156
21360.937500	-109.138939
21382.470703	-109.216110
21404.003906	-108.632912
21425.537109	-108.650520
21447.070312	-109.292030
21468.603516	-110.068542
21490.136719	-110.169563
21511.669922	-109.892998
21533.203125	-109.596779
21554.736328	-110.890762
21576.269531	-111.513008
21597.802734	-109.605438
21619.335938	-108.726730
21640.869141	-111.377869
21662.402344	-110.981064
21683.935547	-110.635757
21705.468750	-111.512405
21727.001953	-109.958847
21748.535156	-110.616089
21770.068359	-111.456146
21791.601562	-111.548515
21813.134766	-110.942764
21834.667969	-112.045250
21856.201172	-112.570419
21877.734375	-112.776985
21899.267578	-113.491837
21920.800781	-112.786949
21942.333984	-111.638916
21963.867188	-111.544510
21985.400391	-112.491196
22006.933594	-113.392891
22028.466797	-113.349243
