Frequency (Hz)	Level (dB)
11864.794922	-66.867462
11886.328125	-66.700150
11907.861328	-70.758278
11929.394531	-76.271927
11950.927734	-75.860649
11972.460938	-73.962379
11993.994141	-70.744766
12015.527344	-68.763313
12037.060547	-69.683830
12058.593750	-73.513916
12080.126953	-74.250679
12101.660156	-75.108871
12123.193359	-75.239761
12144.726562	-75.825874
12166.259766	-79.268761
12187.792969	-81.326912
12209.326172	-79.268364
12230.859375	-81.027405
12252.392578	-85.693390
12273.925781	-85.478928
12295.458984	-83.880905
12316.992188	-80.974937
12338.525391	-76.893806
12360.058594	-72.989944
12381.591797	-72.880562
12403.125000	-71.365410
12424.658203	-71.220863
12446.191406	-71.955872
12467.724609	-71.994370
12489.257812	-73.042961
12510.791016	-76.284103
12532.324219	-76.443031
12553.857422	-77.463760
12575.390625	-81.908890
12596.923828	-82.280533
12618.457031	-80.795853
12639.990234	-79.235435
12661.523438	-79.801018
12683.056641	-77.141777
12704.589844	-76.698494
12726.123047	-74.650116
12747.656250	-73.989677
12769.189453	-74.752281
12790.722656	-71.841515
12812.255859	-70.434937
12833.789062	-71.939987
12855.322266	-70.355110
12876.855469	-68.472115
12898.388672	-71.423157
12919.921875	-73.741837
12941.455078	-72.966698
12962.988281	-71.318329
12984.521484	-69.706123
13006.054688	-68.204514
13027.587891	-68.303795
13049.121094	-68.089661
13070.654297	-66.273209
13092.187500	-66.404755
13113.720703	-64.604126
13135.253906	-64.598923
13156.787109	-66.784210
13178.320312	-68.575668
13199.853516	-66.776756
13221.386719	-70.230606
13242.919922	-75.747734
13264.453125	-77.921608
13285.986328	-77.336304
13307.519531	-78.461464
13329.052734	-79.960724
13350.585938	-79.668159
13372.119141	-80.607117
13393.652344	-79.073479
13415.185547	-81.434998
13436.718750	-82.187660
13458.251953	-83.797127
13479.785156	-86.888313
13501.318359	-88.555786
13522.851562	-87.543259
13544.384766	-90.332214
13565.917969	-94.026382
13587.451172	-92.168289
13608.984375	-89.170570
13630.517578	-87.306572
13652.050781	-85.755325
13673.583984	-83.113846
13695.117188	-80.970924
13716.650391	-77.251030
13738.183594	-79.194237
13759.716797	-76.816437
13781.250000	-74.623985
13802.783203	-75.703644
13824.316406	-78.437752
13845.849609	-78.066833
13867.382812	-77.674850
13888.916016	-81.525490
13910.449219	-83.627716
13931.982422	-83.285370
13953.515625	-83.517273
13975.048828	-83.548775
13996.582031	-81.405426
14018.115234	-80.298424
14039.648438	-77.096321
14061.181641	-79.151855
14082.714844	-80.504173
14104.248047	-78.456177
14125.781250	-77.691833
14147.314453	-79.304588
14168.847656	-82.468025
14190.380859	-79.055878
14211.914062	-79.879326
14233.447266	-81.838150
14254.980469	-82.772064
14276.513672	-81.086502
14298.046875	-79.992638
14319.580078	-79.200546
14341.113281	-78.542038
14362.646484	-75.631584
14384.179688	-77.393135
14405.712891	-79.949188
14427.246094	-79.747444
14448.779297	-81.123589
14470.312500	-84.467232
14491.845703	-87.424538
14513.378906	-91.114922
14534.912109	-93.121674
14556.445312	-96.963890
14577.978516	-96.506165
14599.511719	-93.415222
14621.044922	-90.009102
14642.578125	-89.855316
14664.111328	-85.742332
14685.644531	-81.557304
14707.177734	-82.950653
14728.710938	-84.177902
14750.244141	-82.297340
14771.777344	-81.591278
14793.310547	-83.690590
14814.843750	-84.464439
14836.376953	-84.334900
14857.910156	-83.608864
14879.443359	-79.669670
14900.976562	-79.026489
14922.509766	-78.719894
14944.042969	-76.927429
14965.576172	-76.200790
14987.109375	-75.300827
15008.642578	-71.588387
15030.175781	-71.699478
15051.708984	-73.697472
15073.242188	-72.656883
15094.775391	-71.552330
15116.308594	-71.942024
15137.841797	-73.370575
15159.375000	-75.201248
15180.908203	-75.537529
15202.441406	-77.332191
15223.974609	-79.800461
15245.507812	-80.164360
15267.041016	-79.440491
15288.574219	-79.225754
15310.107422	-80.213402
15331.640625	-78.897148
15353.173828	-78.323410
15374.707031	-81.320602
15396.240234	-81.307823
15417.773438	-80.136597
15439.306641	-81.210983
15460.839844	-81.886261
15482.373047	-84.622688
15503.906250	-85.542183
15525.439453	-89.457748
15546.972656	-96.228561
15568.505859	-98.997017
15590.039062	-99.788116
15611.572266	-101.447784
15633.105469	-103.983803
15654.638672	-102.906441
15676.171875	-100.526703
15697.705078	-99.916496
15719.238281	-96.899483
15740.771484	-95.078659
15762.304688	-94.956802
15783.837891	-96.509979
15805.371094	-96.597610
15826.904297	-96.007568
15848.437500	-97.322914
15869.970703	-100.144363
15891.503906	-102.140366
15913.037109	-102.501389
15934.570312	-101.857590
15956.103516	-101.022575
15977.636719	-102.342918
15999.169922	-99.402985
16020.703125	-98.625252
16042.236328	-98.243965
16063.769531	-96.012306
16085.302734	-93.380028
16106.835938	-92.184174
16128.369141	-91.439407
16149.902344	-90.313309
16171.435547	-90.300117
16192.968750	-91.865707
16214.501953	-93.023987
16236.035156	-92.696060
16257.568359	-93.681618
16279.101562	-93.114426
16300.634766	-95.366623
16322.167969	-94.361374
16343.701172	-97.637161
16365.234375	-104.490685
16386.767578	-103.221756
16408.300781	-101.030670
16429.833984	-97.884315
16451.367188	-96.312386
16472.900391	-96.336281
16494.433594	-94.466423
16515.966797	-95.314072
16537.500000	-95.226021
16559.033203	-92.278618
16580.566406	-92.460068
16602.099609	-94.584396
16623.632812	-93.429970
16645.166016	-90.315720
16666.699219	-90.865738
16688.232422	-93.703072
16709.765625	-94.570213
16731.298828	-94.408440
16752.832031	-92.599594
16774.365234	-94.068726
16795.898438	-98.398331
16817.431641	-97.707169
16838.964844	-97.889557
16860.498047	-99.658905
16882.031250	-96.620872
16903.564453	-95.647202
16925.097656	-100.973793
16946.630859	-99.634300
16968.164062	-96.497818
16989.697266	-97.416069
17011.230469	-96.494698
17032.763672	-92.438675
17054.296875	-90.593781
17075.830078	-88.924057
17097.363281	-90.184189
17118.896484	-94.354088
17140.429688	-91.813126
17161.962891	-90.886368
17183.496094	-92.544235
17205.029297	-95.509315
17226.562500	-95.941963
17248.095703	-97.015335
17269.628906	-98.793709
17291.162109	-100.774292
17312.695312	-102.285461
17334.228516	-103.916351
17355.761719	-102.432449
17377.294922	-99.657997
17398.828125	-98.798721
17420.361328	-97.765930
17441.894531	-100.496391
17463.427734	-97.821983
17484.960938	-94.872589
17506.494141	-95.061241
17528.027344	-96.727745
17549.560547	-98.314575
17571.093750	-99.445869
17592.626953	-100.140350
17614.160156	-98.883369
17635.693359	-98.918945
17657.226562	-101.563477
17678.759766	-104.070671
17700.292969	-101.254448
17721.826172	-101.037476
17743.359375	-99.500053
17764.892578	-99.248810
17786.425781	-99.093903
17807.958984	-96.020271
17829.492188	-95.739388
17851.025391	-95.878754
17872.558594	-95.426689
17894.091797	-97.041191
17915.625000	-99.702644
17937.158203	-98.424690
17958.691406	-96.900352
17980.224609	-99.106102
18001.757812	-102.418930
18023.291016	-100.948997
18044.824219	-101.712860
18066.357422	-101.046059
18087.890625	-101.304077
18109.423828	-102.999100
18130.957031	-103.059929
18152.490234	-102.456932
18174.023438	-102.195862
18195.556641	-100.183884
18217.089844	-100.184227
18238.623047	-102.620537
18260.156250	-102.695435
18281.689453	-101.773376
18303.222656	-100.057144
18324.755859	-101.757050
18346.289062	-99.949020
18367.822266	-99.457443
18389.355469	-100.247894
18410.888672	-101.064743
18432.421875	-101.087257
18453.955078	-100.529793
18475.488281	-101.358452
18497.021484	-100.930687
18518.554688	-99.256546
18540.087891	-99.834702
18561.621094	-99.780365
18583.154297	-96.460403
18604.687500	-94.942276
18626.220703	-92.921402
18647.753906	-94.522476
18669.287109	-95.775101
18690.820312	-93.930237
18712.353516	-92.982277
18733.886719	-94.688850
18755.419922	-94.603401
18776.953125	-93.562012
18798.486328	-92.700089
18820.019531	-92.325699
18841.552734	-92.559570
18863.085938	-95.040169
18884.619141	-98.060211
18906.152344	-96.310356
18927.685547	-95.202499
18949.218750	-95.315338
18970.751953	-97.131676
18992.285156	-97.476051
19013.818359	-96.965851
19035.351562	-94.106735
19056.884766	-94.145927
19078.417969	-96.316765
19099.951172	-95.516243
19121.484375	-94.864189
19143.017578	-94.796104
19164.550781	-95.939232
19186.083984	-98.461899
19207.617188	-100.047607
19229.150391	-100.413345
19250.683594	-98.458054
19272.216797	-99.318192
19293.750000	-102.590012
19315.283203	-99.918816
19336.816406	-96.474136
19358.349609	-93.249443
19379.882812	-91.512794
19401.416016	-93.147011
19422.949219	-90.892128
19444.482422	-89.096016
19466.015625	-87.254982
19487.548828	-86.605896
19509.082031	-88.874825
19530.615234	-88.460571
19552.148438	-87.610428
19573.681641	-85.281258
19595.214844	-84.941895
19616.748047	-87.253349
19638.281250	-87.578300
19659.814453	-85.346382
19681.347656	-84.244850
19702.880859	-84.877251
19724.414062	-85.554565
19745.947266	-88.192062
19767.480469	-87.786163
19789.013672	-88.699524
19810.546875	-88.360924
19832.080078	-91.548515
19853.613281	-92.717773
19875.146484	-90.823891
19896.679688	-87.712700
19918.212891	-86.187256
19939.746094	-87.770966
19961.279297	-87.753166
19982.812500	-85.924492
20004.345703	-84.481201
20025.878906	-84.038704
20047.412109	-82.318840
20068.945312	-85.544327
20090.478516	-85.647079
20112.011719	-85.008789
20133.544922	-83.883789
20155.078125	-84.823135
20176.611328	-89.977219
20198.144531	-91.811859
20219.677734	-90.020905
20241.210938	-89.751472
20262.744141	-92.361778
20284.277344	-93.153282
20305.810547	-90.200714
20327.343750	-88.733597
20348.876953	-87.929031
20370.410156	-86.784492
20391.943359	-89.215385
20413.476562	-90.594521
20435.009766	-89.127174
20456.542969	-88.087479
20478.076172	-87.682167
20499.609375	-89.408432
20521.142578	-90.874908
20542.675781	-89.303101
20564.208984	-86.596046
20585.742188	-88.895676
20607.275391	-92.405190
20628.808594	-90.055771
20650.341797	-87.818100
20671.875000	-88.020752
20693.408203	-87.263542
20714.941406	-87.869461
20736.474609	-92.175186
20758.007812	-90.155090
20779.541016	-89.696800
20801.074219	-88.521385
20822.607422	-90.086624
20844.140625	-94.107841
20865.673828	-94.406326
20887.207031	-92.830574
20908.740234	-94.137024
20930.273438	-95.030289
20951.806641	-94.733826
20973.339844	-93.506813
20994.873047	-92.629631
21016.406250	-93.853790
21037.939453	-93.532593
21059.472656	-97.005005
21081.005859	-96.524940
21102.539062	-95.978401
21124.072266	-95.032990
21145.605469	-95.921684
21167.138672	-100.342796
21188.671875	-105.892670
21210.205078	-105.501930
21231.738281	-105.973969
21253.271484	-107.529648
21274.804688	-105.915710
21296.337891	-102.821800
21317.871094	-101.382355
21339.404297	-103.300919
21360.937500	-103.498642
21382.470703	-106.489929
21404.003906	-109.296700
21425.537109	-109.250648
21447.070312	-108.616226
21468.603516	-106.557732
21490.136719	-106.987183
21511.669922	-109.526413
21533.203125	-108.186966
21554.736328	-108.007812
21576.269531	-110.322723
21597.802734	-110.865662
21619.335938	-106.156731
21640.869141	-104.263710
21662.402344	-104.553940
21683.935547	-105.392647
21705.468750	-106.684120
21727.001953	-107.476334
21748.535156	-104.703285
21770.068359	-105.493080
21791.601562	-105.405594
21813.134766	-106.261620
21834.667969	-106.118248
21856.201172	-102.601669
21877.734375	-100.994232
21899.267578	-103.088852
21920.800781	-103.248878
21942.333984	-104.530266
21963.867188	-100.861481
21985.400391	-99.655785
22006.933594	-100.719872
22028.466797	-103.199371
