Frequency (Hz)	Level (dB)
7278.222656	-75.204544
7299.755859	-74.871811
7321.289062	-77.193481
7342.822266	-79.096977
7364.355469	-85.008621
7385.888672	-88.648239
7407.421875	-93.333382
7428.955078	-91.746269
7450.488281	-92.993393
7472.021484	-98.282303
7493.554688	-99.048073
7515.087891	-102.398804
7536.621094	-100.552872
7558.154297	-99.953178
7579.687500	-98.497978
7601.220703	-96.882523
7622.753906	-93.412460
7644.287109	-92.726418
7665.820312	-95.354279
7687.353516	-93.997108
7708.886719	-94.044235
7730.419922	-93.227249
7751.953125	-90.933090
7773.486328	-89.915260
7795.019531	-87.533714
7816.552734	-85.978554
7838.085938	-87.131241
7859.619141	-90.050812
7881.152344	-90.879669
7902.685547	-88.054184
7924.218750	-85.928642
7945.751953	-85.752312
7967.285156	-87.900978
7988.818359	-89.563736
8010.351562	-91.458992
8031.884766	-96.174370
8053.417969	-98.502419
8074.951172	-99.805649
8096.484375	-98.211182
8118.017578	-98.112473
8139.550781	-98.232025
8161.083984	-97.183304
8182.617188	-94.181786
8204.150391	-89.674110
8225.683594	-87.289658
8247.216797	-85.134171
8268.750000	-84.593834
8290.283203	-81.702156
8311.816406	-79.714401
8333.349609	-76.147919
8354.882812	-78.408318
8376.416016	-85.857994
8397.949219	-89.183662
8419.482422	-88.987457
8441.015625	-88.044495
8462.548828	-87.215416
8484.082031	-89.688705
8505.615234	-86.976212
8527.148438	-83.568420
8548.681641	-80.144753
8570.214844	-77.690910
8591.748047	-78.895622
8613.281250	-78.338966
8634.814453	-77.079872
8656.347656	-74.429070
8677.880859	-73.780579
8699.414062	-78.526489
8720.947266	-82.022247
8742.480469	-82.326164
8764.013672	-83.040268
8785.546875	-84.574783
8807.080078	-89.049942
8828.613281	-89.855591
8850.146484	-90.105621
8871.679688	-86.819695
8893.212891	-84.552963
8914.746094	-85.888763
8936.279297	-88.134239
8957.812500	-89.320557
8979.345703	-90.462486
9000.878906	-93.101219
9022.412109	-98.793625
9043.945312	-103.898399
9065.478516	-104.378601
9087.011719	-105.392166
9108.544922	-103.268364
9130.078125	-104.386139
9151.611328	-103.553032
9173.144531	-100.071274
9194.677734	-96.244019
9216.210938	-92.708603
9237.744141	-93.165436
