Frequency (Hz)	Level (dB)
15482.373047	-103.435944
15503.906250	-103.798012
15525.439453	-102.667999
15546.972656	-101.338959
15568.505859	-100.429825
15590.039062	-98.151466
15611.572266	-98.780983
15633.105469	-98.098305
15654.638672	-96.105011
15676.171875	-95.788834
15697.705078	-95.515465
15719.238281	-95.641602
15740.771484	-97.781586
15762.304688	-99.538429
15783.837891	-100.116211
15805.371094	-101.487038
15826.904297	-101.003632
15848.437500	-100.162300
15869.970703	-98.657547
15891.503906	-96.932205
15913.037109	-96.272026
15934.570312	-97.318237
15956.103516	-96.824394
15977.636719	-96.845688
15999.169922	-95.738258
16020.703125	-96.299782
16042.236328	-97.571579
16063.769531	-99.079315
16085.302734	-99.471092
16106.835938	-100.950890
16128.369141	-101.990021
16149.902344	-103.092514
16171.435547	-103.504883
16192.968750	-104.327705
16214.501953	-103.435081
16236.035156	-101.341743
16257.568359	-101.195000
16279.101562	-101.781418
16300.634766	-100.222069
16322.167969	-99.067665
16343.701172	-98.070541
16365.234375	-97.355057
16386.767578	-97.306137
16408.300781	-98.870346
16429.833984	-98.378716
16451.367188	-98.153130
16472.900391	-98.525009
16494.433594	-99.382645
16515.966797	-100.153412
16537.500000	-100.028931
16559.033203	-99.384827
16580.566406	-99.171104
16602.099609	-98.785255
16623.632812	-98.702728
16645.166016	-97.519165
16666.699219	-97.333191
16688.232422	-97.593056
16709.765625	-98.079765
16731.298828	-98.046791
16752.832031	-98.043503
16774.365234	-99.202637
16795.898438	-100.278900
16817.431641	-100.438980
16838.964844	-98.468330
16860.498047	-100.517647
16882.031250	-101.190224
16903.564453	-101.008430
16925.097656	-100.615425
16946.630859	-100.598167
16968.164062	-101.391983
16989.697266	-102.061554
17011.230469	-102.538841
17032.763672	-101.944763
17054.296875	-102.885849
17075.830078	-104.616432
17097.363281	-104.452240
17118.896484	-102.995148
17140.429688	-100.808548
17161.962891	-99.548988
17183.496094	-99.475990
17205.029297	-96.887833
17226.562500	-94.964767
17248.095703	-95.325653
17269.628906	-93.598701
17291.162109	-92.188728
17312.695312	-91.606804
17334.228516	-91.343124
17355.761719	-90.514282
17377.294922	-90.690620
